,datetime,province,temp,wind_dir,wind_speed
273,2020-08-04 04:00:00,Surat,27.3,215,18
274,2020-08-04 07:00:00,Surat,30.1,215,17
275,2020-08-04 10:00:00,Surat,28.7,225,17
276,2020-08-04 13:00:00,Surat,26.2,225,9
277,2020-08-04 16:00:00,Surat,25.5,210,9
278,2020-08-04 19:00:00,Surat,25.1,215,9
279,2020-08-04 22:00:00,Surat,25.0,210,11
280,2020-08-05 01:00:00,Surat,25.3,210,10
281,2020-08-05 04:00:00,Surat,29.0,225,14
282,2020-08-05 07:00:00,Surat,31.0,230,11
283,2020-08-05 10:00:00,Surat,30.5,250,12
284,2020-08-05 13:00:00,Surat,27.0,250,5
285,2020-08-05 16:00:00,Surat,26.2,220,6
286,2020-08-05 19:00:00,Surat,25.5,225,5
287,2020-08-05 22:00:00,Surat,25.0,205,5
288,2020-08-06 01:00:00,Surat,25.6,215,4
289,2020-08-06 04:00:00,Surat,29.5,230,3
290,2020-08-06 07:00:00,Surat,31.2,255,7
291,2020-08-06 10:00:00,Surat,31.2,260,7
292,2020-08-06 13:00:00,Surat,27.3,285,2
293,2020-08-06 16:00:00,Surat,26.6,255,5
294,2020-08-06 19:00:00,Surat,25.6,225,5
295,2020-08-06 22:00:00,Surat,25.5,235,5
296,2020-08-07 01:00:00,Surat,25.8,240,4
297,2020-08-07 04:00:00,Surat,29.1,220,7
298,2020-08-07 07:00:00,Surat,30.0,250,5
299,2020-08-07 10:00:00,Surat,27.8,270,8
300,2020-08-07 13:00:00,Surat,26.0,225,5
301,2020-08-07 16:00:00,Surat,25.5,225,4
302,2020-08-07 19:00:00,Surat,25.0,220,4
303,2020-08-07 22:00:00,Surat,25.1,215,7
304,2020-08-08 01:00:00,Surat,25.4,215,8
305,2020-08-08 04:00:00,Surat,29.3,230,14
306,2020-08-08 07:00:00,Surat,29.8,235,12
307,2020-08-08 10:00:00,Surat,28.5,230,17
308,2020-08-08 13:00:00,Surat,25.8,210,10
309,2020-08-08 16:00:00,Surat,25.0,210,12
310,2020-08-08 19:00:00,Surat,24.5,195,10
311,2020-08-08 22:00:00,Surat,24.5,205,10
312,2020-08-09 01:00:00,Surat,25.2,190,9
313,2020-08-09 04:00:00,Surat,27.9,220,13
314,2020-08-09 07:00:00,Surat,31.5,225,17
315,2020-08-09 10:00:00,Surat,29.5,230,19
316,2020-08-09 13:00:00,Surat,26.6,220,13
317,2020-08-09 16:00:00,Surat,25.6,210,10
318,2020-08-09 19:00:00,Surat,25.1,200,8
319,2020-08-09 22:00:00,Surat,24.9,215,9
320,2020-08-10 01:00:00,Surat,25.5,230,5
321,2020-08-10 04:00:00,Surat,27.9,220,10
322,2020-08-10 07:00:00,Surat,28.4,250,8
323,2020-08-10 10:00:00,Surat,29.8,275,13
324,2020-08-10 13:00:00,Surat,26.2,250,7
325,2020-08-10 16:00:00,Surat,25.9,205,8
326,2020-08-10 19:00:00,Surat,25.5,215,8
327,2020-08-10 22:00:00,Surat,24.9,200,9
328,2020-08-11 01:00:00,Surat,25.2,215,8
329,2020-08-11 04:00:00,Surat,29.6,215,15
330,2020-08-11 07:00:00,Surat,31.3,240,12
331,2020-08-11 10:00:00,Surat,30.2,245,13
332,2020-08-11 13:00:00,Surat,26.7,245,10
333,2020-08-11 16:00:00,Surat,25.8,215,9
334,2020-08-11 19:00:00,Surat,25.2,195,7
335,2020-08-11 22:00:00,Surat,24.8,215,9
336,2020-08-12 01:00:00,Surat,25.2,225,8
337,2020-08-12 04:00:00,Surat,29.4,215,14
338,2020-08-12 07:00:00,Surat,31.3,215,15
339,2020-08-12 10:00:00,Surat,29.7,225,17
340,2020-08-12 13:00:00,Surat,26.3,215,7
341,2020-08-12 16:00:00,Surat,25.7,225,8
342,2020-08-12 19:00:00,Surat,25.2,220,11
343,2020-08-12 22:00:00,Surat,25.0,215,9
344,2020-08-13 01:00:00,Surat,25.2,210,9
345,2020-08-13 04:00:00,Surat,27.9,220,13
346,2020-08-13 07:00:00,Surat,30.2,215,12
347,2020-08-13 10:00:00,Surat,28.0,220,16
348,2020-08-13 13:00:00,Surat,25.4,220,11
349,2020-08-13 16:00:00,Surat,25.2,215,8
350,2020-08-13 19:00:00,Surat,24.6,200,7
351,2020-08-13 22:00:00,Surat,24.2,210,8
