,datetime,province,temp,wind_dir,wind_speed
242,2020-07-31 07:00:00,Rayong,30.3,255,24
243,2020-07-31 10:00:00,Rayong,30.1,245,23
244,2020-07-31 13:00:00,Rayong,29.2,225,21
245,2020-07-31 16:00:00,Rayong,28.8,245,33
246,2020-07-31 19:00:00,Rayong,28.0,250,32
247,2020-07-31 22:00:00,Rayong,27.7,255,27
248,2020-08-01 01:00:00,Rayong,27.9,250,21
249,2020-08-01 04:00:00,Rayong,28.6,245,28
250,2020-08-01 07:00:00,Rayong,28.7,245,28
251,2020-08-01 10:00:00,Rayong,29.1,245,30
252,2020-08-01 13:00:00,Rayong,28.5,245,28
253,2020-08-01 16:00:00,Rayong,28.3,250,38
254,2020-08-01 19:00:00,Rayong,28.1,255,33
255,2020-08-01 22:00:00,Rayong,28.2,255,38
256,2020-08-02 01:00:00,Rayong,28.0,250,36
257,2020-08-02 04:00:00,Rayong,27.7,245,43
258,2020-08-02 07:00:00,Rayong,27.3,240,43
259,2020-08-02 10:00:00,Rayong,27.0,255,47
260,2020-08-02 13:00:00,Rayong,28.0,240,28
261,2020-08-02 16:00:00,Rayong,27.7,245,37
262,2020-08-02 19:00:00,Rayong,27.8,240,42
263,2020-08-02 22:00:00,Rayong,27.8,245,45
264,2020-08-03 01:00:00,Rayong,28.0,235,36
265,2020-08-03 04:00:00,Rayong,28.9,240,44
266,2020-08-03 07:00:00,Rayong,28.8,235,38
267,2020-08-03 10:00:00,Rayong,28.9,235,33
268,2020-08-03 13:00:00,Rayong,28.3,230,28
269,2020-08-03 16:00:00,Rayong,28.4,230,28
270,2020-08-03 19:00:00,Rayong,28.1,230,32
271,2020-08-03 22:00:00,Rayong,28.0,230,32
272,2020-08-04 01:00:00,Rayong,27.6,225,32
273,2020-08-04 04:00:00,Rayong,29.0,230,28
274,2020-08-04 07:00:00,Rayong,28.3,200,19
275,2020-08-04 10:00:00,Rayong,28.3,210,29
276,2020-08-04 13:00:00,Rayong,27.6,215,31
277,2020-08-04 16:00:00,Rayong,27.4,225,30
278,2020-08-04 19:00:00,Rayong,26.9,230,28
279,2020-08-04 22:00:00,Rayong,26.4,240,29
280,2020-08-05 01:00:00,Rayong,27.2,230,22
281,2020-08-05 04:00:00,Rayong,28.2,245,26
282,2020-08-05 07:00:00,Rayong,28.8,245,18
283,2020-08-05 10:00:00,Rayong,28.5,250,17
284,2020-08-05 13:00:00,Rayong,28.2,240,15
285,2020-08-05 16:00:00,Rayong,28.1,240,14
286,2020-08-05 19:00:00,Rayong,27.6,250,18
287,2020-08-05 22:00:00,Rayong,27.5,260,19
288,2020-08-06 01:00:00,Rayong,27.9,260,16
289,2020-08-06 04:00:00,Rayong,28.9,250,19
290,2020-08-06 07:00:00,Rayong,28.7,255,21
291,2020-08-06 10:00:00,Rayong,28.7,255,19
292,2020-08-06 13:00:00,Rayong,28.2,235,15
293,2020-08-06 16:00:00,Rayong,28.0,255,14
294,2020-08-06 19:00:00,Rayong,26.6,260,12
295,2020-08-06 22:00:00,Rayong,26.0,195,6
296,2020-08-07 01:00:00,Rayong,25.9,100,9
297,2020-08-07 04:00:00,Rayong,25.9,135,15
298,2020-08-07 07:00:00,Rayong,26.8,255,9
299,2020-08-07 10:00:00,Rayong,27.5,200,10
300,2020-08-07 13:00:00,Rayong,27.2,185,15
301,2020-08-07 16:00:00,Rayong,27.5,210,11
302,2020-08-07 19:00:00,Rayong,27.4,240,14
303,2020-08-07 22:00:00,Rayong,27.2,235,18
304,2020-08-08 01:00:00,Rayong,27.6,220,12
305,2020-08-08 04:00:00,Rayong,29.0,235,19
306,2020-08-08 07:00:00,Rayong,28.7,235,21
307,2020-08-08 10:00:00,Rayong,28.4,230,20
308,2020-08-08 13:00:00,Rayong,27.8,190,12
309,2020-08-08 16:00:00,Rayong,27.8,200,15
310,2020-08-08 19:00:00,Rayong,27.6,220,18
311,2020-08-08 22:00:00,Rayong,27.3,200,19
312,2020-08-09 01:00:00,Rayong,27.1,205,19
313,2020-08-09 04:00:00,Rayong,27.5,200,16
314,2020-08-09 07:00:00,Rayong,28.6,205,23
315,2020-08-09 10:00:00,Rayong,28.8,210,27
316,2020-08-09 13:00:00,Rayong,27.9,210,19
317,2020-08-09 16:00:00,Rayong,27.7,210,21
318,2020-08-09 19:00:00,Rayong,27.3,215,19
319,2020-08-09 22:00:00,Rayong,27.6,225,22
320,2020-08-10 01:00:00,Rayong,27.4,230,18
321,2020-08-10 04:00:00,Rayong,28.7,235,20
322,2020-08-10 07:00:00,Rayong,29.1,250,18
323,2020-08-10 10:00:00,Rayong,29.2,245,30
324,2020-08-10 13:00:00,Rayong,28.1,250,26
325,2020-08-10 16:00:00,Rayong,27.9,260,23
326,2020-08-10 19:00:00,Rayong,28.0,240,20
327,2020-08-10 22:00:00,Rayong,27.9,255,20
328,2020-08-11 01:00:00,Rayong,28.1,230,20
329,2020-08-11 04:00:00,Rayong,28.9,235,23
330,2020-08-11 07:00:00,Rayong,29.3,225,19
331,2020-08-11 10:00:00,Rayong,29.4,230,20
332,2020-08-11 13:00:00,Rayong,28.4,190,16
333,2020-08-11 16:00:00,Rayong,28.2,250,18
334,2020-08-11 19:00:00,Rayong,28.1,260,19
335,2020-08-11 22:00:00,Rayong,27.9,250,20
336,2020-08-12 01:00:00,Rayong,27.9,240,15
337,2020-08-12 04:00:00,Rayong,28.9,205,16
338,2020-08-12 07:00:00,Rayong,29.7,200,18
339,2020-08-12 10:00:00,Rayong,29.4,190,23
340,2020-08-12 13:00:00,Rayong,28.1,215,19
341,2020-08-12 16:00:00,Rayong,27.5,260,24
342,2020-08-12 19:00:00,Rayong,27.6,240,23
343,2020-08-12 22:00:00,Rayong,27.2,250,21
344,2020-08-13 01:00:00,Rayong,27.1,215,15
345,2020-08-13 04:00:00,Rayong,26.6,225,14
346,2020-08-13 07:00:00,Rayong,27.7,205,11
347,2020-08-13 10:00:00,Rayong,27.5,185,21
348,2020-08-13 13:00:00,Rayong,27.0,230,20
349,2020-08-13 16:00:00,Rayong,27.4,240,22
350,2020-08-13 19:00:00,Rayong,27.2,240,15
351,2020-08-13 22:00:00,Rayong,26.8,205,9
352,2020-08-14 01:00:00,Rayong,27.3,215,12
353,2020-08-14 04:00:00,Rayong,28.6,225,17
354,2020-08-14 07:00:00,Rayong,29.1,225,12
355,2020-08-14 10:00:00,Rayong,28.8,205,14
356,2020-08-14 13:00:00,Rayong,27.5,220,12
357,2020-08-14 16:00:00,Rayong,26.8,130,3
358,2020-08-14 19:00:00,Rayong,26.6,95,3
359,2020-08-14 22:00:00,Rayong,26.3,115,1
360,2020-08-15 01:00:00,Rayong,26.4,105,7
361,2020-08-15 04:00:00,Rayong,27.6,165,9
362,2020-08-15 07:00:00,Rayong,27.2,250,5
363,2020-08-15 10:00:00,Rayong,27.5,260,2
364,2020-08-15 13:00:00,Rayong,27.0,175,7
365,2020-08-15 16:00:00,Rayong,27.1,250,7
366,2020-08-15 19:00:00,Rayong,27.1,295,6
367,2020-08-15 22:00:00,Rayong,26.6,325,7
368,2020-08-16 01:00:00,Rayong,27.0,0,4
369,2020-08-16 04:00:00,Rayong,28.5,310,4
370,2020-08-16 07:00:00,Rayong,29.3,250,9
371,2020-08-16 10:00:00,Rayong,29.2,235,8
372,2020-08-16 13:00:00,Rayong,28.1,200,10
373,2020-08-16 16:00:00,Rayong,27.7,195,12
374,2020-08-16 19:00:00,Rayong,27.7,235,14
375,2020-08-16 22:00:00,Rayong,27.3,245,19
376,2020-08-17 01:00:00,Rayong,27.3,255,15
377,2020-08-17 04:00:00,Rayong,28.5,245,17
378,2020-08-17 07:00:00,Rayong,29.5,235,15
379,2020-08-17 10:00:00,Rayong,29.3,215,13
380,2020-08-17 13:00:00,Rayong,27.9,190,12
381,2020-08-17 16:00:00,Rayong,27.8,215,12
382,2020-08-17 19:00:00,Rayong,27.7,235,12
383,2020-08-17 22:00:00,Rayong,27.6,250,12
384,2020-08-18 01:00:00,Rayong,27.9,250,12
385,2020-08-18 04:00:00,Rayong,29.0,260,15
386,2020-08-18 07:00:00,Rayong,29.6,250,13
387,2020-08-18 10:00:00,Rayong,29.0,225,9
388,2020-08-18 13:00:00,Rayong,28.1,195,14
389,2020-08-18 16:00:00,Rayong,27.9,190,14
390,2020-08-18 19:00:00,Rayong,27.8,240,16
391,2020-08-18 22:00:00,Rayong,27.6,265,19
392,2020-08-19 01:00:00,Rayong,27.7,275,11
393,2020-08-19 04:00:00,Rayong,29.1,250,12
394,2020-08-19 07:00:00,Rayong,29.5,245,16
395,2020-08-19 10:00:00,Rayong,29.3,235,12
396,2020-08-19 13:00:00,Rayong,28.2,190,7
397,2020-08-19 16:00:00,Rayong,27.7,175,10
398,2020-08-19 19:00:00,Rayong,27.6,185,14
399,2020-08-19 22:00:00,Rayong,27.5,220,13
400,2020-08-20 01:00:00,Rayong,27.8,250,8
401,2020-08-20 04:00:00,Rayong,28.9,240,11
402,2020-08-20 07:00:00,Rayong,29.4,225,9
403,2020-08-20 10:00:00,Rayong,29.3,200,11
404,2020-08-20 13:00:00,Rayong,28.2,195,7
405,2020-08-20 16:00:00,Rayong,28.2,145,9
406,2020-08-20 19:00:00,Rayong,28.1,180,12
407,2020-08-20 22:00:00,Rayong,27.8,210,15
408,2020-08-21 01:00:00,Rayong,27.7,220,12
409,2020-08-21 04:00:00,Rayong,28.6,240,10
410,2020-08-21 07:00:00,Rayong,29.2,250,7
411,2020-08-21 10:00:00,Rayong,28.7,230,7
412,2020-08-21 13:00:00,Rayong,28.1,210,6
413,2020-08-21 16:00:00,Rayong,27.8,305,8
414,2020-08-21 19:00:00,Rayong,27.1,235,0
415,2020-08-21 22:00:00,Rayong,27.2,235,6
416,2020-08-22 01:00:00,Rayong,27.5,265,8
417,2020-08-22 04:00:00,Rayong,29.1,225,10
418,2020-08-22 07:00:00,Rayong,29.3,235,16
419,2020-08-22 10:00:00,Rayong,29.2,210,17
420,2020-08-22 13:00:00,Rayong,28.0,200,16
421,2020-08-22 16:00:00,Rayong,28.0,210,18
422,2020-08-22 19:00:00,Rayong,27.8,230,22
423,2020-08-22 22:00:00,Rayong,27.5,245,19
424,2020-08-23 01:00:00,Rayong,27.4,240,14
425,2020-08-23 04:00:00,Rayong,28.9,235,20
426,2020-08-23 07:00:00,Rayong,29.4,220,17
427,2020-08-23 10:00:00,Rayong,29.0,205,20
428,2020-08-23 13:00:00,Rayong,27.8,205,13
429,2020-08-23 16:00:00,Rayong,27.8,215,15
