,datetime,province,temp,wind_dir,wind_speed
361,2020-08-15 04:00:00,Khonkaen,26.1,220,8
362,2020-08-15 07:00:00,Khonkaen,25.4,255,10
363,2020-08-15 10:00:00,Khonkaen,24.9,275,13
364,2020-08-15 13:00:00,Khonkaen,23.5,260,7
365,2020-08-15 16:00:00,Khonkaen,23.5,225,10
366,2020-08-15 19:00:00,Khonkaen,23.4,205,7
367,2020-08-15 22:00:00,Khonkaen,23.3,210,10
368,2020-08-16 01:00:00,Khonkaen,23.6,225,10
369,2020-08-16 04:00:00,Khonkaen,23.7,235,16
370,2020-08-16 07:00:00,Khonkaen,23.3,215,9
371,2020-08-16 10:00:00,Khonkaen,23.6,235,9
372,2020-08-16 13:00:00,Khonkaen,23.3,170,6
373,2020-08-16 16:00:00,Khonkaen,23.4,190,6
374,2020-08-16 19:00:00,Khonkaen,23.2,235,5
375,2020-08-16 22:00:00,Khonkaen,23.0,180,5
376,2020-08-17 01:00:00,Khonkaen,23.4,155,7
377,2020-08-17 04:00:00,Khonkaen,24.1,200,10
378,2020-08-17 07:00:00,Khonkaen,27.9,255,7
379,2020-08-17 10:00:00,Khonkaen,29.7,305,5
380,2020-08-17 13:00:00,Khonkaen,26.6,125,4
381,2020-08-17 16:00:00,Khonkaen,25.8,145,4
382,2020-08-17 19:00:00,Khonkaen,24.7,135,6
383,2020-08-17 22:00:00,Khonkaen,24.0,110,3
384,2020-08-18 01:00:00,Khonkaen,23.8,30,4
385,2020-08-18 04:00:00,Khonkaen,25.2,15,6
386,2020-08-18 07:00:00,Khonkaen,27.6,345,6
387,2020-08-18 10:00:00,Khonkaen,28.2,15,6
388,2020-08-18 13:00:00,Khonkaen,25.7,15,7
389,2020-08-18 16:00:00,Khonkaen,24.6,10,2
390,2020-08-18 19:00:00,Khonkaen,23.9,130,3
391,2020-08-18 22:00:00,Khonkaen,24.1,165,4
392,2020-08-19 01:00:00,Khonkaen,24.6,195,7
393,2020-08-19 04:00:00,Khonkaen,27.4,215,10
394,2020-08-19 07:00:00,Khonkaen,30.3,260,10
395,2020-08-19 10:00:00,Khonkaen,31.1,245,9
396,2020-08-19 13:00:00,Khonkaen,27.1,220,5
397,2020-08-19 16:00:00,Khonkaen,26.5,130,2
398,2020-08-19 19:00:00,Khonkaen,25.3,150,4
399,2020-08-19 22:00:00,Khonkaen,24.6,205,9
400,2020-08-20 01:00:00,Khonkaen,24.8,215,8
401,2020-08-20 04:00:00,Khonkaen,26.7,285,15
402,2020-08-20 07:00:00,Khonkaen,26.4,250,8
403,2020-08-20 10:00:00,Khonkaen,26.4,240,3
404,2020-08-20 13:00:00,Khonkaen,25.3,205,8
405,2020-08-20 16:00:00,Khonkaen,24.9,235,7
406,2020-08-20 19:00:00,Khonkaen,24.8,310,6
407,2020-08-20 22:00:00,Khonkaen,23.7,295,5
408,2020-08-21 01:00:00,Khonkaen,24.5,245,3
409,2020-08-21 04:00:00,Khonkaen,26.1,245,8
410,2020-08-21 07:00:00,Khonkaen,26.8,255,7
411,2020-08-21 10:00:00,Khonkaen,27.4,265,5
412,2020-08-21 13:00:00,Khonkaen,25.7,25,4
413,2020-08-21 16:00:00,Khonkaen,25.2,170,5
414,2020-08-21 19:00:00,Khonkaen,24.1,205,7
415,2020-08-21 22:00:00,Khonkaen,23.6,200,8
416,2020-08-22 01:00:00,Khonkaen,24.6,205,10
417,2020-08-22 04:00:00,Khonkaen,28.9,215,16
418,2020-08-22 07:00:00,Khonkaen,30.9,195,17
419,2020-08-22 10:00:00,Khonkaen,30.8,180,14
420,2020-08-22 13:00:00,Khonkaen,27.2,160,11
421,2020-08-22 16:00:00,Khonkaen,25.1,205,12
422,2020-08-22 19:00:00,Khonkaen,24.7,185,10
423,2020-08-22 22:00:00,Khonkaen,24.7,200,10
424,2020-08-23 01:00:00,Khonkaen,25.0,185,13
425,2020-08-23 04:00:00,Khonkaen,26.9,195,15
426,2020-08-23 07:00:00,Khonkaen,30.4,190,15
427,2020-08-23 10:00:00,Khonkaen,30.6,200,20
428,2020-08-23 13:00:00,Khonkaen,26.9,195,14
429,2020-08-23 16:00:00,Khonkaen,25.7,215,18
430,2020-08-23 19:00:00,Khonkaen,24.7,210,13
431,2020-08-23 22:00:00,Khonkaen,24.2,205,12
432,2020-08-24 01:00:00,Khonkaen,24.9,210,10
433,2020-08-24 04:00:00,Khonkaen,28.8,220,14
434,2020-08-24 07:00:00,Khonkaen,30.0,245,9
435,2020-08-24 10:00:00,Khonkaen,30.6,270,8
436,2020-08-24 13:00:00,Khonkaen,26.5,230,9
437,2020-08-24 16:00:00,Khonkaen,25.5,260,7
438,2020-08-24 19:00:00,Khonkaen,24.9,230,8
439,2020-08-24 22:00:00,Khonkaen,24.3,260,6
440,2020-08-25 01:00:00,Khonkaen,25.7,245,8
441,2020-08-25 04:00:00,Khonkaen,30.3,265,9
442,2020-08-25 07:00:00,Khonkaen,33.1,250,10
443,2020-08-25 10:00:00,Khonkaen,31.8,220,10
444,2020-08-25 13:00:00,Khonkaen,27.8,220,6
